CompanyName,MarketCap,EmployeesTotalAmount
CMS Energy,18.50,NAN
Formosa Plastics,18.47,NAN
Copel,18.47,NAN
Kakao,18.44,NAN
Conagra Brands,18.44,NAN
Incyte,18.39,NAN
Northern Trust,18.39,NAN
Tourmaline Oil,18.37,NAN
ČEZ Group,18.37,NAN
Garmin,18.35,NAN
Essity,18.35,NAN
Kyocera,18.35,NAN
Powergrid Corporation of India,18.35,NAN
Sun Communities,18.35,NAN
Mitsui Fudosan,18.32,NAN
Clorox,18.29,NAN
Royalty Pharma,18.28,NAN
Otsuka Holdings,18.27,NAN
China Unicom,18.26,NAN
CLP Group,18.24,NAN
CF Industries,18.24,NAN
Veolia,18.21,NAN
PerkinElmer,18.15,NAN
Chewy,18.14,NAN
Kaō,18.11,NAN
Brookfield Renewable Partners,18.05,NAN
West Pharmaceutical,18.03,NAN
United Microelectronics,18.02,NAN
IDEX,17.99,NAN
Hong Kong and China Gas,17.97,NAN
Expeditors,17.94,NAN
Wheaton Precious Metals,17.92,NAN
Nu Holdings,17.89,NAN
H&M,17.89,NAN
Best Buy,17.88,NAN
Porsche SE,17.86,NAN
Mitsubishi Estate,17.84,NAN
Pinterest,17.78,NAN
Zscaler,17.75,NAN
Mengniu Dairy,17.75,NAN
Antofagasta,17.74,NAN
Aeon,17.72,NAN
Ryanair,17.69,NAN
Cathay Financial Holding,17.67,NAN
Toyota Industries,17.65,NAN
Ajinomoto,17.65,NAN
Lasertec,17.62,NAN
Darden Restaurants,17.61,NAN
SGS,17.59,NAN
Take 2 Interactive,17.58,NAN
Warner Music Group,17.58,NAN
Kubota,17.47,NAN
Marathon Oil,17.44,NAN
Markel,17.38,NAN
Wharf REIC,17.37,NAN
Vantage Towers,17.35,NAN
Snam,17.35,NAN
Trina Solar,17.32,NAN
Exor,17.31,NAN
Ubiquiti,17.27,NAN
Campbell Soup,17.26,NAN
Quest Diagnostics,17.20,NAN
China Communications Construction,17.20,NAN
Cloudflare,17.19,NAN
Dollarama,17.16,NAN
Banco do Brasil,17.16,NAN
Abiomed,17.13,NAN
Renesas Electronics,17.12,NAN
FactSet,17.11,NAN
Ball Corporation,17.09,NAN
Alinma Bank,17.07,NAN
Coal India,17.07,NAN
LPL Financial,17.07,NAN
Magna International,17.06,NAN
First Solar,17.06,NAN
Icahn Enterprises,17.04,NAN
Saudi Arabian Fertilizer Company,16.94,NAN
Chongqing Changan,16.94,NAN
Tsingtao,16.92,NAN
ZTE,16.92,NAN
Swedish Match,16.91,NAN
Geberit,16.88,NAN
Live Nation,16.87,NAN
Suzuki Motor,16.83,NAN
Avangrid,16.82,NAN
PKN Orlen,16.81,NAN
Rentokil Initial,16.79,NAN
CP All,16.78,NAN
Guotai Junan Securities,16.76,NAN
Fox Corporation,16.75,NAN
W. P. Carey,16.73,NAN
Cincinnati Financial,16.72,NAN
Check Point Software,16.69,NAN
Atmos Energy,16.67,NAN
Power Corporation of Canada,16.61,NAN
Etsy,16.59,NAN
Targa Resources,16.58,NAN
Broadridge Financial Solutions,16.57,NAN
First Quantum Minerals,16.50,NAN
Omnicom,16.49,NAN
Tata Steel,16.48,NAN
POSCO,16.48,NAN
Brown & Brown,16.47,NAN
Hydro One,16.47,NAN
Standard Bank Group,16.45,NAN
J.M. Smucker Company,16.44,NAN
Henderson Land Development,16.44,NAN
Bolloré,16.41,NAN
OMV,16.33,NAN
Hindustan Zinc,16.33,NAN
Santos,16.33,NAN
Blue Owl Capital,16.29,NAN
Publicis Groupe,16.28,NAN
Rocket Companies,16.27,NAN
Ems-Chemie,16.26,NAN
China Merchants Shekou Industrial Zone,16.23,NAN
Howmet Aerospace,16.13,NAN
Pidilite,16.12,NAN
PhosAgro,16.06,NAN
Swiss Life,16.05,NAN
Asahi Group,16.04,NAN
Huatai Securities,16.03,NAN
Cooper Companies,16.03,NAN
3i Group,15.98,NAN
Iron Mountain,15.97,NAN
FMC,15.97,NAN
KeyCorp (KeyBank),15.94,NAN
ICON plc,15.90,NAN
Danske Bank,15.86,NAN
Terna,15.85,NAN
Advanced Info Service (AIS),15.79,NAN
Fresenius,15.71,NAN
MS&AD Insurance,15.67,NAN
China Merchants Securities,15.66,NAN
Symrise,15.65,NAN
KB Financial Group,15.63,NAN
Brookfield Infrastructure Partners,15.55,NAN
SBI Life Insurance,15.55,NAN
Skyworks Solutions,15.54,NAN
Associated British Foods,15.53,NAN
Geely,15.52,NAN
Jacobs Engineering,15.48,NAN
Nippon Steel,15.48,NAN
Sonova,15.47,NAN
Synchrony,15.47,NAN
Bank of Jiangsu,15.47,NAN
Coles Group,15.46,NAN
The Mosaic Company,15.46,NAN
Itaúsa,15.45,NAN
Snap,15.38,NAN
Aviva,15.37,NAN
PChem (Petronas Chemicals Group),15.36,NAN
DiDi,15.33,NAN
Daiwa House,15.33,NAN
Spotify,15.31,NAN
Shionogi,15.30,NAN
Align Technology,15.29,NAN
Palantir,15.28,NAN
BT Group,15.26,NAN
HubSpot,15.23,NAN
HDFC Life,15.20,NAN
NVR,15.16,NAN
FICO,15.15,NAN
WSP Global,15.15,NAN
Link REIT,15.11,NAN
China Railway Construction,15.08,NAN
Astra International,15.03,NAN
Tryg,15.03,NAN
Textron,15.03,NAN
UCB,15.02,NAN
Bank of Nanjing,15.01,NAN
Shimano,15.00,NAN
Splunk,14.99,NAN
Gen Digital,14.97,NAN
PTC,14.95,NAN
GAC (Guangzhou Automobile Group),14.92,NAN
Shinhan Financial Group,14.91,NAN
Hai Di Lao Hot Pot,14.91,NAN
Prada,14.91,NAN
Aristocrat,14.87,NAN
Tradeweb,14.83,NAN
JDE Peet's,14.82,NAN
Adani Power,14.80,NAN
Essex Property Trust,14.80,NAN
Toshiba,14.77,NAN
Swire Properties,14.76,NAN
Avery Dennison,14.72,NAN
Teradyne,14.66,NAN
Sodexo,14.65,NAN
Hyundai Mobis,14.62,NAN
Leidos,14.59,NAN
MongoDB,14.59,NAN
Fairfax Financial,14.58,NAN
Bunge,14.56,NAN
AerCap,14.55,NAN
Surgutneftegas,14.53,NAN
Arca Continental,14.52,NAN
CTBC Financial Holding,14.50,NAN
China Steel,14.49,NAN
Expedia Group,14.48,NAN
Apache Corporation,14.48,NAN
Evergy,14.47,NAN
Moncler,14.47,NAN
Volvo Car,14.39,NAN
LKQ Corporation,14.37,NAN
Inpex,14.37,NAN
XL Axiata,14.36,NAN
Tatneft,14.35,NAN
Grasim Industries,14.34,NAN
Bandai Namco,14.34,NAN
Avantor,14.27,NAN
Novozymes,14.25,NAN
ASM International,14.25,NAN
Norsk Hydro,14.24,NAN
ASE Group,14.19,NAN
MGM Resorts,14.18,NAN
Erie Indemnity,14.17,NAN
Huazhu Hotels,14.16,NAN
MFHC,14.13,NAN
Royal Caribbean,14.10,NAN
Vedanta,14.09,NAN
Suzano,14.08,NAN
Fleetcor,14.07,NAN
Fortum,14.07,NAN
Alliant Energy,14.06,NAN
Westlake Chemical,14.05,NAN
Coca-Cola FEMSA,14.04,NAN
Enel Américas,14.04,NAN
Almarai,14.04,NAN
Nomura Research Institute,14.03,NAN
Edenred,13.99,NAN
Booz Allen Hamilton,13.98,NAN
Mitsubishi Heavy Industries,13.98,NAN
Teleperformance,13.98,NAN
Sasa Polyester,13.97,NAN
Akamai,13.96,NAN
Formula One Group,13.94,NAN
Tyler Technologies,13.93,NAN
Toyota Tsusho,13.91,NAN
Dassault Aviation,13.90,NAN
Sompo Holdings,13.89,NAN
NetApp,13.88,NAN
EQT Corporation,13.87,NAN
Swatch,13.87,NAN
MTN Group,13.79,NAN
Viatris,13.72,NAN
Aéroports de Paris,13.70,NAN
Healthpeak Properties,13.70,NAN
Jerónimo Martins,13.69,NAN
AspenTech,13.65,NAN
Ambuja Cements,13.65,NAN
Formosa Chemicals & Fibre,13.63,NAN
SVB Financial Group,13.62,NAN
Bio-Techne,13.62,NAN
Kimco Realty,13.61,NAN
Chandra Asri Petrochemical,13.57,NAN
Liberty Media,13.56,NAN
OBIC,13.55,NAN
Franklin Resources,13.53,NAN
Eurofins Scientific,13.53,NAN
Gaming and Leisure Properties,13.53,NAN
Zebra Technologies,13.50,NAN
Nordson,13.49,NAN
Metro,13.49,NAN
Sysmex,13.48,NAN
Advantest,13.48,NAN
Tencent Music,13.47,NAN
China Eastern Airlines,13.47,NAN
Trimble,13.45,NAN
Shaw Communications,13.45,NAN
Indian Oil,13.39,NAN
Weichai Power,13.39,NAN
Hubbell,13.36,NAN
Loews Corporation,13.35,NAN
Nissan,13.33,NAN
Chesapeake Energy,13.28,NAN
SS&C Technologies,13.27,NAN
Grupo Elektra,13.26,NAN
NICE,13.25,NAN
TDK,13.24,NAN
QBE Insurance,13.23,NAN
Shinkin Central Bank,13.22,NAN
Vodacom,13.20,NAN
International Paper,13.19,NAN
Jack Henry & Associates,13.17,NAN
Bank of Beijing,13.16,NAN
Sunny Optical,13.12,NAN
RPM International,13.12,NAN
Corebridge Financial,13.11,NAN
Nitori Holdings,13.11,NAN
Unity Software,13.11,NAN
United Airlines Holdings,13.10,NAN
First Horizon National,13.10,NAN
American Homes 4 Rent,13.09,NAN
Bill.com,13.08,NAN
POOLCORP,13.07,NAN
Polyus,13.04,NAN
Britannia Industries,13.04,NAN
South32,13.03,NAN
Siemens Energy,13.02,NAN
Poste Italiane,13.01,NAN
Interpublic Group,12.99,NAN
Domino's Pizza,12.98,NAN
Siemens Gamesa,12.97,NAN
Huaneng Power,12.94,NAN
Equity LifeStyle Properties,12.94,NAN
Novolipetsk Steel,12.94,NAN
Philips,12.93,NAN
Acciona Energías Renovables,12.92,NAN
Cboe,12.90,NAN
Lucid Motors,12.90,NAN
Siemens India,12.89,NAN
Carlisle Companies,12.89,NAN
Secom,12.88,NAN
Telenor,12.87,NAN
B3,12.87,NAN
KPN,12.87,NAN
Bank Leumi,12.86,NAN
CK Infrastructure,12.83,NAN
Arab National Bank,12.82,NAN
Burlington Stores,12.78,NAN
Essential Utilities,12.78,NAN
Subaru,12.76,NAN
Host Hotels & Resorts,12.75,NAN
Grab Holdings,12.74,NAN
Everest Re,12.74,NAN
Bangkok Dusit Medical Services (BDMS),12.73,NAN
Amerco,12.72,NAN
Newcrest Mining,12.68,NAN
Paramount Global,12.67,NAN
Bio-Rad Laboratories,12.66,NAN
Power Financial,12.66,NAN
ZoomInfo,12.65,NAN
Kirin Holdings,12.64,NAN
United Therapeutics,12.61,NAN
bioMérieux,12.61,NAN
Dabur,12.57,NAN
Banque Saudi Fransi,12.57,NAN
Hindalco Industries,12.55,NAN
Lamb Weston,12.52,NAN
Packaging Corporation of America,12.52,NAN
Alfa Laval,12.52,NAN
Credit Suisse,12.47,NAN
Capitec Bank,12.47,NAN
Ovintiv,12.45,NAN
Bajaj Auto,12.44,NAN
Match Group,12.44,NAN
Carrefour,12.44,NAN
Camden Property Trust,12.44,NAN
NN Group,12.41,NAN
Erste Group Bank,12.40,NAN
Snap-on,12.38,NAN
Worldline,12.35,NAN
Axon Enterprise,12.34,NAN
Bunzl,12.32,NAN
Ono Pharmaceutical,12.29,NAN
Bank Hapoalim,12.28,NAN
Continental,12.26,NAN
Tenaga Nasional,12.24,NAN
SEGRO,12.23,NAN
Singapore Airlines,12.23,NAN
kyowa Kirin,12.22,NAN
Zhongsheng Group,12.21,NAN
Julius Bär,12.16,NAN
WiseTech Global,12.15,NAN
Bank of Shanghai,12.15,NAN
Smith & Nephew,12.14,NAN
Tech Mahindra,12.12,NAN
Uni-President Enterprises,12.11,NAN
DLF,12.11,NAN
Taiwan Cooperative Financial,12.08,NAN
Campari,12.04,NAN
Bureau Veritas,12.04,NAN
Stanley Black & Decker,12.02,NAN
TransUnion,12.02,NAN
Telefonica Brasil,11.99,NAN
AVEVA,11.98,NAN
Reliance Steel & Aluminum,11.97,NAN
DocuSign,11.97,NAN
Hua Xia Bank,11.96,NAN
Sumitomo Realty & Development,11.96,NAN
GoDaddy,11.93,NAN
Thai Beverage,11.93,NAN
Orient Overseas Container Line,11.91,NAN
Nippon Yūsen,11.90,NAN
Teleflex,11.88,NAN
Croda International,11.87,NAN
The Toro Company,11.86,NAN
AkzoNobel,11.85,NAN
Sekisui House,11.83,NAN
IHH Healthcare,11.81,NAN
AECOM,11.78,NAN
ABN AMRO,11.77,NAN
Delivery Hero,11.76,NAN
Talanx,11.76,NAN
Dynatrace,11.74,NAN
Carl Zeiss Meditec,11.70,NAN
IndusInd Bank,11.69,NAN
Paylocity,11.68,NAN
Bank of Baroda,11.68,NAN
GBL,11.65,NAN
Brambles,11.65,NAN
Amundi,11.62,NAN
BDO Unibank,11.61,NAN
Carnival,11.59,NAN
Shandong Gold Mining,11.57,NAN
Graco,11.56,NAN
Molson Coors,11.51,NAN
Bank Albilad,11.50,NAN
Bouygues,11.50,NAN
Yonyou,11.50,NAN
American Financial Group,11.49,NAN
Celanese,11.49,NAN
Globe Life,11.48,NAN
Unilever Indonesia,11.48,NAN
Stora Enso,11.47,NAN
Neurocrine Biosciences,11.46,NAN
MTU Aero Engines,11.44,NAN
LG Electronics,11.44,NAN
E.SUN Bank,11.43,NAN
Vifor Pharma,11.42,NAN
CIMB Group,11.40,NAN
Siam Cement,11.40,NAN
Liberty Broadband,11.39,NAN
Western Digital,11.38,NAN
Power Assets,11.37,NAN
First Financial Holding,11.36,NAN
Okta,11.35,NAN
Bentley Systems,11.35,NAN
Polestar,11.34,NAN
Qiagen ,11.33,NAN
C. H. Robinson,11.32,NAN
Chailease Holding,11.31,NAN
Masco,11.30,NAN
Seagate Technology,11.30,NAN
Bank Negara Indonesia,11.30,NAN
NiSource,11.29,NAN
Resona Holdings,11.29,NAN
Sumitomo Mitsui Trust Holdings,11.28,NAN
Henry Schein,11.27,NAN
Regency Centers,11.26,NAN
Swire Pacific,11.18,NAN
CNA Financial,11.15,NAN
Godrej,11.14,NAN
Albertsons,11.14,NAN
POSCO Chemical,11.11,NAN
New China Life Insurance,11.10,NAN
Sarepta Therapeutics,11.08,NAN
Equitable Holdings,11.07,NAN
Computershare,11.05,NAN
Yara International,11.04,NAN
Sino Biopharmaceutical,11.03,NAN
Aramark,11.03,NAN
Carlyle Group,11.02,NAN
Eicher Motors,11.00,NAN
Randstad,10.99,NAN
Ivanhoe Mines,10.98,NAN
Hansoh Pharma,10.98,NAN
Informa plc,10.98,NAN
WPP,10.97,NAN
SK Innovation,10.96,NAN
Amdocs,10.94,NAN
Barry Callebaut,10.92,NAN
Nexi,10.90,NAN
Charles River Laboratories,10.90,NAN
Boston Properties,10.90,NAN
Hotai Motor,10.90,NAN
VF Corporation,10.89,NAN
Entegris,10.89,NAN
REA Group,10.87,NAN
Nomura Holdings,10.86,NAN
News Corp,10.82,NAN
Disco Corp.,10.82,NAN
Divis Laboratories,10.81,NAN
Evergreen Marine,10.81,NAN
Brookfield Property Partners,10.81,NAN
Cipla,10.80,NAN
Credicorp,10.79,NAN
InterContinental Hotels Group,10.79,NAN
Lundbergföretagen,10.78,NAN
Varun Beverages,10.78,NAN
Industrivarden,10.77,NAN
Severstal,10.76,NAN
MarketAxess,10.74,NAN
First Citizens BancShares,10.74,NAN
Telia Company,10.73,NAN
Juniper Networks,10.73,NAN
HeidelbergCement,10.71,NAN
Larsen & Toubro Infotech,10.71,NAN
CarMax,10.69,NAN
Ryan Specialty Group,10.69,NAN
Shree Cement,10.69,NAN
Emera,10.69,NAN
Aluminum Corporation of China,10.68,NAN
Rexford Industrial,10.67,NAN
Hyatt Hotels,10.67,NAN
Service Corporation International,10.66,NAN
Caesars Entertainment,10.66,NAN
Ceridian,10.62,NAN
Hindustan Aeronautics,10.61,NAN
Saputo,10.59,NAN
Boliden,10.58,NAN
Mineral Resources,10.58,NAN
Vail Resorts,10.57,NAN
Turkish Airlines,10.56,NAN
PulteGroup,10.55,NAN
Renault,10.52,NAN
Coinbase,10.52,NAN
Kikkoman,10.51,NAN
Suntory,10.49,NAN
Acciona,10.46,NAN
Solvay,10.46,NAN
Pan Pacific,10.46,NAN
West Japan Railway,10.44,NAN
Dick's Sporting Goods,10.39,NAN
Flex,10.39,NAN
Watsco,10.36,NAN
Eastman Chemical,10.35,NAN
Hongkong Land,10.35,NAN
Lufthansa,10.35,NAN
Fidelity National Financial,10.33,NAN
Futu Holdings,10.33,NAN
Galp Energia,10.33,NAN
Deckers Brands,10.32,NAN
Magellan Midstream Partners,10.32,NAN
Commerzbank,10.31,NAN
Scentre Group,10.30,NAN
Toast,10.29,NAN
Teva Pharmaceutical Industries,10.28,NAN
Annaly Capital Management,10.28,NAN
Freddie Mac,10.24,NAN
Qorvo,10.23,NAN
Lamar Advertising,10.22,NAN
Sino Land,10.22,NAN
Spirax-Sarco Engineering,10.22,NAN
Suncorp,10.21,NAN
Western Midstream,10.21,NAN
Korea Electric Power,10.20,NAN
New Fortress Energy,10.20,NAN
Asahi Kasei,10.20,NAN
ENEOS Holdings,10.18,NAN
Adani Wilmar,10.18,NAN
HF Sinclair,10.16,NAN
Impala Platinum,10.14,NAN
Ramsay Health Care,10.14,NAN
FinecoBank,10.09,NAN
Antero Resources,10.09,NAN
Wolfspeed,10.08,NAN
AutoNation,10.08,NAN
Hua Nan Financial Holdings,10.08,NAN
Samsung Life Insurance,10.07,NAN
Halma,10.06,NAN
Omron,10.05,NAN
Entain,10.04,NAN
Gerdau,10.04,NAN
Sonic Healthcare,10.03,NAN
Sasol,10.02,NAN
Burberry,10.02,NAN
Chr. Hansen,10.02,NAN
Lattice Semiconductor,10.01,NAN
Crown Holdings,10.01,NAN
CapitaLand Mall Trust,10.00,NAN
Logitech,10.00,NAN
Gjensidige Forsikring,9.99,NAN
Yakult,9.99,NAN
ANA Holdings,9.97,NAN
SCB (Siam Commercial Bank),9.97,NAN
Sage Group,9.97,NAN
GFL Environmental,9.96,NAN
Builders FirstSource,9.95,NAN
Darling Ingredients,9.94,NAN
Five Below,9.94,NAN
Gold Fields,9.94,NAN
Israel Chemicals,9.93,NAN
Red Eléctrica,9.93,NAN
Tingyi (master kang),9.92,NAN
Hana Financial Group,9.92,NAN
Lenovo,9.92,NAN
Banco de Chile,9.91,NAN
Jazz Pharmaceuticals,9.91,NAN
INWIT,9.89,NAN
AGCO,9.89,NAN
Koç Holding,9.89,NAN
QNB Finansbank,9.88,NAN
Prysmian Group,9.87,NAN
Largan Precision,9.86,NAN
Repligen,9.85,NAN
TPG Capital,9.83,NAN
Sumitomo Metal Mining,9.82,NAN
(HLBank) Hong Leong Bank,9.79,NAN
Wynn Resorts,9.78,NAN
Bruker,9.76,NAN
AMEC,9.74,NAN
AEGON,9.74,NAN
Jabil,9.74,NAN
Isuzu,9.74,NAN
Yandex,9.70,NAN
ESR,9.70,NAN
Kasikornbank,9.69,NAN
WillScot,9.69,NAN
Vistra,9.69,NAN
Eiffage,9.68,NAN
Morningstar,9.67,NAN
Ares Capital,9.67,NAN
LG Corp,9.66,NAN
Vivendi,9.65,NAN
Bath & Body Works,9.64,NAN
Allegion,9.64,NAN
Keppel,9.63,NAN
BorgWarner,9.63,NAN
Zendesk,9.62,NAN
Svenska Cellulosa Aktiebolaget (SCA),9.57,NAN
Cameco,9.57,NAN
Country Garden,9.56,NAN
HELLA,9.54,NAN
Synnex,9.53,NAN
CubeSmart,9.52,NAN
Brenntag,9.52,NAN
Alstom,9.51,NAN
Rede D'Or Sao Luiz,9.51,NAN
Fresenius Medical Care,9.50,NAN
Performance Food Group,9.48,NAN
KakaoBank,9.48,NAN
TFI International,9.47,NAN
SG Holdings,9.45,NAN
BJ's Wholesale Club,9.45,NAN
Black Knight,9.44,NAN
Bilibili,9.41,NAN
Twilio,9.40,NAN
InterGlobe Aviation,9.39,NAN
Knorr-Bremse,9.37,NAN
Westrock,9.35,NAN
Next plc,9.34,NAN
China Oilfield Services,9.34,NAN
Universal Health Services,9.34,NAN
Zalando,9.31,NAN
Huntington Ingalls Industries,9.31,NAN
Full Truck Alliance,9.29,NAN
Cochlear,9.29,NAN
Wharf Holdings,9.27,NAN
Rolls-Royce Holdings,9.26,NAN
Spring Airlines,9.26,NAN
Bharat Electronics,9.25,NAN
President Chain Store (PSCS),9.25,NAN
Reinsurance Group of America,9.24,NAN
Localiza,9.23,NAN
NEC Corp,9.23,NAN
Hong Kong Telecom,9.22,NAN
Knight-Swift,9.19,NAN
Bharat Petroleum,9.19,NAN
SBI Card,9.18,NAN
F5 Networks,9.18,NAN
Tapestry,9.17,NAN
Lennox,9.16,NAN
Pure Storage,9.16,NAN
Liberty Global,9.15,NAN
Yuanta Financial Holding,9.13,NAN
Toray Industries,9.13,NAN
Nitto Denko,9.12,NAN
Sumitomo Denki Kōgyō,9.11,NAN
Casey's General Stores,9.11,NAN
Dr. Reddy's,9.11,NAN
Quanta Computer,9.11,NAN
Life Storage,9.10,NAN
Rheinmetall,9.09,NAN
Ampol,9.09,NAN
Tata Consumer Products,9.08,NAN
VAT Group,9.07,NAN
East West Bancorp,9.07,NAN
Umicore,9.06,NAN
Hainan Airlines,9.06,NAN
ASX,9.04,NAN
Schroders,9.04,NAN
Getlink,9.04,NAN
STORE Capital,9.04,NAN
Adevinta,9.04,NAN
Mitsui O.S.K. Lines,9.03,NAN
Recordati,9.02,NAN
ADT,9.00,NAN
KT&G (Korea Tobacco),9.00,NAN
James Hardie Industries,9.00,NAN
A. O. Smith,8.99,NAN
Pinnacle West Capital,8.98,NAN
Zillow,8.98,NAN
XPeng,8.97,NAN
Ipsen,8.96,NAN
China Zheshang Bank,8.95,NAN
SIG Combibloc,8.94,NAN
Coca-Cola HBC,8.93,NAN
Cognex,8.91,NAN
Federal Realty Investment Trust,8.90,NAN
Central Pattana,8.89,NAN
Invesco,8.87,NAN
Owens Corning,8.86,NAN
Plug Power,8.86,NAN
Celsius Holdings,8.84,NAN
Evonik Industries,8.84,NAN
IMCD,8.82,NAN
Havells India,8.81,NAN
Yaskawa,8.80,NAN
Penske Automotive,8.78,NAN
Japan Airlines,8.77,NAN
Elisa,8.74,NAN
Deutsche Wohnen,8.74,NAN
Mizrahi-Tefahot,8.73,NAN
Kesko,8.73,NAN
Shimadzu,8.72,NAN
Advantech,8.72,NAN
Taiwan Mobile,8.69,NAN
Hang Lung Properties,8.69,NAN
New Hope Liuhe,8.68,NAN
Legend Biotech,8.68,NAN
American Airlines,8.67,NAN
SRF Limited,8.66,NAN
Kanzhun,8.66,NAN
Mondi,8.65,NAN
Origin Energy,8.64,NAN
United Utilities,8.64,NAN
JBS,8.64,NAN
Tata Power,8.63,NAN
Rémy Cointreau,8.61,NAN
Dropbox,8.60,NAN
Ascendas Reit,8.60,NAN
SK Group,8.59,NAN
PUMA,8.57,NAN
Northern Star,8.56,NAN
Penumbra,8.54,NAN
ARC Resources,8.54,NAN
Azrieli Group,8.52,NAN
Fisher & Paykel Healthcare,8.52,NAN
PKO Bank Polski,8.52,NAN
Comerica,8.52,NAN
Meridian Energy,8.51,NAN
Advance Auto Parts,8.50,NAN
Dino Polska,8.47,NAN
Churchill Downs,8.46,NAN
Lincoln Electric,8.46,NAN
Floor & Decor,8.43,NAN
Korea Zinc,8.43,NAN
Cullen/Frost Bankers,8.40,NAN
SK Telecom,8.40,NAN
Bajaj Holdings & Investment,8.39,NAN
Mowi,8.38,NAN
Banque Cantonale Vaudoise,8.37,NAN
Dentsu,8.35,NAN
Dish Network,8.35,NAN
Jardine Cycle & Carriage,8.34,NAN
Signify Health,8.34,NAN
Genpact,8.34,NAN
AngloGold Ashanti,8.32,NAN
Catalent,8.32,NAN
Tōkyō Gas,8.31,NAN
Tetra Tech,8.30,NAN
Jefferies Financial Group,8.29,NAN
Commerce Bancshares,8.28,NAN
Hasbro,8.28,NAN
Switch,8.27,NAN
Genting Singapore,8.25,NAN
National Retail Properties,8.24,NAN
XP Inc.,8.23,NAN
Yamaha Motor,8.22,NAN
Plains All American Pipeline,8.20,NAN
Mediobanca,8.20,NAN
Robert Half,8.20,NAN
SEI Investments,8.19,NAN
Banco Santander México,8.19,NAN
International Consolidated Airlines,8.17,NAN
Pearson,8.16,NAN
Sinopharm,8.14,NAN
DCP Midstream,8.14,NAN
UGI Corporation,8.14,NAN
Marico,8.12,NAN
Indian Overseas Bank,8.11,NAN
OGE Energy,8.11,NAN
Ford Otosan,8.11,NAN
Metso Outotec (Mo Group),8.09,NAN
Arabian Internet and Communications Services,8.09,NAN
Doosan Enerbility,8.09,NAN
Exact Sciences,8.09,NAN
Vipshop,8.09,NAN
OCI,8.08,NAN
Apollo Hospitals,8.08,NAN
United Spirits,8.07,NAN
Lifco,8.07,NAN
Cleveland-Cliffs,8.06,NAN
Intertek,8.06,NAN
Euronext,8.05,NAN
Alcoa,8.05,NAN
Regal Rexnord,8.03,NAN
HMM,8.03,NAN
Punjab National Bank,8.02,NAN
Hamamatsu,8.02,NAN
Choice Properties REIT,8.02,NAN
US Foods,8.01,NAN
Novocure,7.99,NAN
Want Want China,7.97,NAN
Samsung Electro-Mechanics,7.97,NAN
ShockWave Medical,7.97,NAN
NOV,7.95,NAN
Whirlpool,7.95,NAN
OpenText,7.95,NAN
Avis Budget Group,7.94,NAN
Jones Lang LaSalle,7.93,NAN
RenaissanceRe,7.92,NAN
Fortune Brands Home & Security,7.92,NAN
ICICI Prulife,7.92,NAN
Française des Jeux,7.91,NAN
Sofina,7.91,NAN
ENKA,7.91,NAN
Halozyme Therapeutics,7.91,NAN
Insurance Australia Group,7.87,NAN
Americold,7.87,NAN
Unum,7.87,NAN
Bangkok Bank,7.86,NAN
Becle,7.86,NAN
Indutrade,7.86,NAN
Webster Financial,7.85,NAN
DiaSorin,7.85,NAN
Oracle Corp Japan,7.85,NAN
Nissin Foods,7.85,NAN
Yes Bank,7.83,NAN
ST Engineering,7.81,NAN
Xero,7.81,NAN
LG Household & Health Care,7.80,NAN
Sagax,7.80,NAN
Adaro Energy,7.79,NAN
Unibail-Rodamco-Westfield,7.77,NAN
Fresnillo,7.77,NAN
Grupo Aeroportuario del Pacífico,7.76,NAN
GAIL,7.76,NAN
S-OIL,7.75,NAN
Acadia Healthcare,7.75,NAN
CCL Industries,7.74,NAN
China Gas,7.74,NAN
Williams-Sonoma,7.73,NAN
Nippon Building Fund,7.72,NAN
Admiral Group,7.72,NAN
Traton,7.72,NAN
Sibanye-Stillwater,7.71,NAN
Rohm,7.71,NAN
Manhattan Associates,7.71,NAN
Chemed,7.70,NAN
Pershing Square Holdings,7.70,NAN
KEPCO,7.70,NAN
IDBI Bank,7.70,NAN
Erdemir,7.69,NAN
Indofood CBP,7.69,NAN
St. James's Place,7.67,NAN
Nutanix,7.66,NAN
Lear Corporation,7.66,NAN
Gecina,7.65,NAN
Tokyu,7.65,NAN
Globant,7.62,NAN
Masimo,7.62,NAN
JD Sports Fashion,7.61,NAN
Sealed Air,7.61,NAN
Ally,7.60,NAN
Berry Global,7.60,NAN
Sinopac Financial Holdings,7.60,NAN
Auckland Airport,7.60,NAN
Qantas Airways,7.59,NAN
Robinhood,7.59,NAN
Shanghai Commercial and Savings Bank,7.57,NAN
Union Bank of India,7.57,NAN
Capri Holdings,7.57,NAN
AGC,7.56,NAN
Shoprite,7.56,NAN
Middleby,7.55,NAN
Phoenix Group,7.55,NAN
Grupo ACS,7.55,NAN
PetGas (Petronas Gas),7.55,NAN
ABB India,7.54,NAN
Orion Corporation,7.54,NAN
GEA Group,7.54,NAN
Pentair,7.54,NAN
Mitsubishi Chemical Holdings,7.53,NAN
Ciena,7.53,NAN
Grupo Aeroportuario del Sureste,7.53,NAN
Cholamandalam Investment and Finance,7.52,NAN
Canadian Utilities,7.51,NAN
Elbit Systems,7.49,NAN
NRG Energy,7.48,NAN
GitLab,7.44,NAN
Mobile TeleSystems,7.43,NAN
Olin,7.42,NAN
Globus Medical,7.42,NAN
WH Group,7.42,NAN
