CompanyName,MarketCap,EmployeesTotalAmount
SHANGHAI PUDONG DEVELOPMENT BANK,40.418,NAN
PPG INDUSTRIES,37.870,NAN
ARISTA NETWORKS,28.349,NAN
ALCON,40.410,NAN
YUM! BRANDS,38.739,NAN
NUTRIEN,34.702,NAN
CHINA VANKE,36.546,NAN
OVERSEA-CHINESE BANKING CORPORATION,38.722,NAN
MANULIFE FINANCIAL CORPORATION,37.836,NAN
KINDER MORGAN,36.876,NAN
NESTE OYJ,47.883,NAN
SEVEN & I HOLDINGS,39.667,NAN
MITSUI & CO.,36.546,NAN
ARCHER-DANIELS-MIDLAND COMPANY,33.562,NAN
ALEXION PHARMACEUTICALS,39.000,NAN
ITAU UNIBANCO HOLDING,57.995,NAN
JIANGSU YANGHE BREWERY JOINT-STOCK,38.654,NAN
CAPGEMINI SE,37.746,NAN
SUNCOR ENERGY,27.698,NAN
SARTORIUS STEDIM BIOTECH,49.859,NAN
CHINA PACIFIC INSURANCE GROUP (CPIC),37.746,NAN
COMPAGNIE DE SAINT-GOBAIN,38.153,NAN
KUEHNE + NAGEL INTERNATIONAL AG,43.962,NAN
FERGUSON,32.412,NAN
OLD DOMINION FREIGHT LINE,33.437,NAN
WELLTOWER,36.991,NAN
MCKESSON CORPORATION,31.575,NAN
WILL SEMICONDUCTOR,33.416,NAN
ROCKWELL AUTOMATION,37.761,NAN
KBC GROUP NV,35.530,NAN
THE TRADE DESK,38.318,NAN
"BEIJING-SHANGHAI HIGH-SPEED RAILWAY CO.,LTD.",36.020,NAN
BAJAJ FINSERV,37.394,NAN
SBA COMMUNICATIONS CORPORATION,39.419,NAN
SAIC MOTOR CORPORATION,34.455,NAN
BOC HONG KONG,32.712,NAN
NATWEST GROUP,34.129,NAN
KUAISHOU TECHNOLOCY,45.402,NAN
ERICSSON,39.512,NAN
ANTA SPORTS PRODUCTS,57.108,NAN
ZHANGZHOU PIENTZEHUANG PHARMACEUTICAL. LTD,31.415,NAN
ELECTRONIC ARTS,41.324,NAN
XCEL ENERGY,37.168,NAN
GREE ELECTRIC APPLIANCES,37.592,NAN
DSM,36.527,NAN
STATE STREET CORPORATION,31.915,NAN
BLOOMBERG LP,554,NAN
HANG SENG BANK,35.143,NAN
ROSS STORES,42.283,NAN
INNOGY SE,556,NAN
EDF (ELECTRICITE DE FRANCE),42.294,NAN
DISCOVER FINANCIAL SERVICES,38.398,NAN
FOXCONN INDUSTRIAL INTERNET,34.897,NAN
KONE OYJ,42.650,NAN
ASHTEAD GROUP,35.560,NAN
ZIJIN MINING GROUP COMPANY,41.842,NAN
DNB ASA,32.326,NAN
ZSCALER,38.129,NAN
FIRST REPUBLIC BANK,35.165,NAN
JAPAN POST BANK,33.224,NAN
ENGIE,35.034,NAN
BUDWEISER BREWING COMPANY APAC,33.881,NAN
KAKAO,57.153,NAN
INTERNATIONAL FLAVORS & FRAGRANCES,37.733,NAN
TRANSDIGM GROUP,33.345,NAN
OTIS WORLDWIDE CORPORATION,39.804,NAN
ALLSTATE CORPORATION,40.000,NAN
ITC,36.078,NAN
CONSTELLATION SOFTWARE,35.796,NAN
PHILLIPS 66,31.137,NAN
HENKEL AG,40.662,NAN
LARSEN & TOUBRO,33.152,NAN
JAPAN TOBACCO,34.789,NAN
UNICREDIT,28.312,NAN
AMERIPRISE FINANCIAL,31.042,NAN
NOKIA CORPORATION,33.734,NAN
VEEVA SYSTEMS,50.766,NAN
MATCH GROUP,38.045,NAN
METTLER-TOLEDO INTERNATIONAL,35.897,NAN
KROGER,34.395,NAN
CORTEVA,32.282,NAN
SANDVIK AB,32.965,NAN
UNITY SOFTWARE INC.,35.809,NAN
TELSTRA CORPORATION,34.236,NAN
SAMSUNG SDI,44.870,NAN
CBRE GROUP,32.341,NAN
AHOLD DELHAIZE,34.425,NAN
UNITED OVERSEAS BANK,31.829,NAN
SUN HUNG KAI PROPERTIES,41.366,NAN
E.ON SE,34.705,NAN
FASTENAL COMPANY,32.099,NAN
AVALONBAY COMMUNITIES,32.002,NAN
BANCO BRADESCO,43.500,NAN
RESMED,42.325,NAN
COLOPLAST A/S,37.354,NAN
GRUPO MEXICO,36.414,NAN
TECHTRONIC INDUSTRIES COMPANY,40.531,NAN
CLOUDFLARE,38.635,NAN
KEYSIGHT TECHNOLOGIES,33.046,NAN
ANHUI CONCH CEMENT COMPANY,33.387,NAN
ARTHUR J. GALLAGHER,29.693,NAN
CELLNEX TELECOM,46.910,NAN
BIOGEN,50.509,NAN
MIZUHO FINANCIAL GROUP,35.661,NAN
WILLIAMS COMPANIES,29.997,NAN
WASTE CONNECTIONS,33.662,NAN
D.R. HORTON,34.348,NAN
PUBLIC SERVICE ENTERPRISE GROUP,32.478,NAN
MTR CORPORATION,35.377,NAN
SYDNEY AIRPORT,31.553,NAN
EQUITY RESIDENTIAL,31.473,NAN
FORMOSA PETROCHEMICAL CORPORATION,33.162,NAN
CUMMINS,33.888,NAN
