CompanyName,MarketCap,EmployeesTotalAmount
Medical Properties Trust,7.67,NAN
MasTec,7.67,NAN
Rational AG,7.66,NAN
Allegro.eu,7.65,NAN
Orion Corporation,7.65,NAN
Phoenix Group,7.65,NAN
AGC,7.65,NAN
Manhattan Associates,7.63,NAN
UiPath,7.63,NAN
Elbit Systems,7.62,NAN
Canadian Utilities,7.62,NAN
Japan Exchange Group,7.61,NAN
Kingdom Holding,7.61,NAN
Melrose Industries,7.61,NAN
Kakao Pay,7.61,NAN
Amkor Technology,7.60,NAN
Apollo Hospitals,7.60,NAN
Arabian Internet and Communications Services,7.59,NAN
Woori Financial Group,7.58,NAN
Ciena,7.58,NAN
Banco Santander-Chile,7.56,NAN
Hess Midstream,7.55,NAN
ICICI Lombard,7.55,NAN
Chubu Electric Power,7.55,NAN
Mohawk Industries,7.53,NAN
Genscript Biotech,7.52,NAN
Arkema,7.52,NAN
Fosun,7.51,NAN
Donaldson,7.50,NAN
Concentrix,7.49,NAN
MISC Berhad,7.49,NAN
Berry Global,7.49,NAN
Shanghai Commercial and Savings Bank,7.49,NAN
Planet Fitness,7.49,NAN
ABB India,7.49,NAN
Indian Overseas Bank,7.49,NAN
Symbotic,7.47,NAN
Whitbread,7.46,NAN
Tokyu,7.46,NAN
RTL Group,7.45,NAN
Signature Bank,7.44,NAN
AptarGroup,7.44,NAN
Globus Medical,7.42,NAN
Old Republic International,7.42,NAN
Monotaro,7.42,NAN
Inspire Medical Systems,7.42,NAN
Rohm,7.42,NAN
Jindal Steel & Power,7.40,NAN
Mitsubishi Chemical Holdings,7.40,NAN
Chemed,7.39,NAN
New World Development Company,7.39,NAN
Nippon Building Fund,7.38,NAN
Orkla,7.38,NAN
BKW AG,7.38,NAN
Erdemir,7.36,NAN
United Spirits,7.36,NAN
Advanced Drainage Systems,7.35,NAN
IDBI Bank,7.35,NAN
Alfamart,7.35,NAN
Singapore Exchange,7.34,NAN
NRG Energy,7.34,NAN
Zoomlion,7.34,NAN
Bâloise,7.33,NAN
Futu Holdings,7.33,NAN
Pandora,7.33,NAN
Nestle Malaysia,7.33,NAN
UnipolSai,7.32,NAN
Sabesp,7.31,NAN
Merdeka Copper Gold,7.30,NAN
Cemex,7.29,NAN
Oak Street Health,7.29,NAN
ShockWave Medical,7.29,NAN
Aisin Seiki,7.29,NAN
ITT,7.29,NAN
Etihad Etisalat (Mobily),7.28,NAN
Emcor,7.27,NAN
GoTo,7.27,NAN
Hanwha Solutions,7.26,NAN
CPFL Energia,7.24,NAN
New Oriental,7.24,NAN
IGM Financial,7.24,NAN
Santander Polska,7.23,NAN
China Development Financial,7.23,NAN
Skechers,7.22,NAN
Dolby,7.21,NAN
Canara Bank,7.21,NAN
Valmont Industries,7.21,NAN
OCI,7.20,NAN
Generac Power Systems,7.20,NAN
Indorama Ventures,7.19,NAN
KT Corporation,7.18,NAN
Skanska,7.18,NAN
Washington H. Soul Pattinson and Company (WHSP),7.18,NAN
Mattel,7.18,NAN
Far EasTone,7.16,NAN
Daito Trust Construction,7.16,NAN
Roivant Sciences,7.15,NAN
Wacker Chemie,7.15,NAN
Restoration Hardware,7.15,NAN
Idemitsu Kosan,7.15,NAN
Bid Corp,7.15,NAN
Treasury Wine Estates,7.14,NAN
Amorepacific,7.14,NAN
Bancolombia,7.13,NAN
Yes Bank,7.13,NAN
Reece Group,7.12,NAN
DWS Group,7.12,NAN
Korean Air Lines,7.12,NAN
DaVita,7.12,NAN
Procore,7.11,NAN
Medpace,7.10,NAN
Meiji Holdings,7.10,NAN
Elm Company,7.09,NAN
GlobalWafers,7.09,NAN
Q Holding,7.09,NAN
Matador Resources,7.08,NAN
Canadian Tire,7.07,NAN
Roku,7.07,NAN
KGHM Polska Miedź,7.07,NAN
JFE Holdings,7.07,NAN
Sainsbury's,7.06,NAN
ZOZO,7.05,NAN
Sanlam,7.04,NAN
Cathay Pacific,7.04,NAN
Yang Ming,7.04,NAN
Klépierre,7.04,NAN
Aselsan,7.04,NAN
Western Alliance Bancorporation,7.03,NAN
Globant,7.02,NAN
KBR,7.02,NAN
Ternium,7.01,NAN
EastGroup Properties,7.01,NAN
Saudi International Petrochemical Company (Sipchem),7.01,NAN
Arrow Electronics,7.00,NAN
Atlas Arteria,6.99,NAN
Hankyu Hanshin Holdings,6.99,NAN
Cholamandalam Investment and Finance,6.99,NAN
Mindtree,6.98,NAN
Swiss Prime Site,6.98,NAN
Union Bank of India,6.97,NAN
Autoliv,6.97,NAN
Northland Power,6.97,NAN
WESCO International,6.96,NAN
Kongsberg Gruppen,6.95,NAN
Nexstar Media Group,6.94,NAN
CACI,6.93,NAN
Novatek Microelectronics,6.93,NAN
Mapletree Commercial Trust,6.92,NAN
Sensata Technologies,6.92,NAN
Centrica,6.91,NAN
Copenhagen Airport,6.91,NAN
Demant,6.90,NAN
First Industrial Realty Trust,6.90,NAN
Empire Company,6.90,NAN
Nemetschek,6.89,NAN
Karuna Therapeutics,6.89,NAN
Graphic Packaging,6.88,NAN
BOK Financial,6.88,NAN
Bachem,6.87,NAN
Clarivate,6.87,NAN
Makita,6.87,NAN
Banca Mediolanum,6.86,NAN
Frontier Communications,6.85,NAN
Prosperity Bancshares,6.84,NAN
ASR Nederland,6.84,NAN
Amplifon,6.83,NAN
OTE Group,6.83,NAN
Wan Hai Lines,6.83,NAN
Rexel,6.82,NAN
Halozyme Therapeutics,6.80,NAN
Assurant,6.80,NAN
Industrial Bank of Korea (IBK),6.79,NAN
Clearway Energy,6.78,NAN
Hero MotoCorp,6.78,NAN
Tempur Sealy,6.78,NAN
Omega Healthcare,6.77,NAN
Texas Roadhouse,6.75,NAN
Gentex,6.75,NAN
Daiwa Securities Group,6.74,NAN
PGNiG,6.74,NAN
National Marine Dredging,6.73,NAN
GitLab,6.73,NAN
Houlihan Lokey,6.72,NAN
Kinsale Capital Group,6.71,NAN
CAE,6.70,NAN
MKS Instruments,6.69,NAN
Berger Paints,6.69,NAN
Charoen Pokphand Indonesia,6.68,NAN
Tele2,6.67,NAN
Rumo,6.67,NAN
Brixmor Property Group,6.67,NAN
Voya Financial,6.66,NAN
Stifel,6.65,NAN
Krafton,6.65,NAN
Agree Realty,6.65,NAN
Hunter Douglas,6.65,NAN
Harley-Davidson,6.65,NAN
World Wrestling Entertainment,6.65,NAN
Japan Post Insurance,6.64,NAN
U.S. Steel,6.64,NAN
CTS Eventim,6.63,NAN
DXC Technology,6.62,NAN
Capcom,6.62,NAN
Şişecam,6.62,NAN
nVent Electric,6.62,NAN
GMO Payment Gateway,6.61,NAN
ASUS,6.59,NAN
Swedish Orphan Biovitrum,6.59,NAN
UPL,6.59,NAN
Ritchie Bros. Auctioneers,6.59,NAN
Southwestern Energy,6.58,NAN
New York Community Bank,6.58,NAN
Norwegian Cruise Line,6.58,NAN
Nippon Sanso,6.58,NAN
NextEra Energy Partners,6.58,NAN
Holmen,6.57,NAN
Murphy Oil,6.57,NAN
Israel Discount Bank,6.56,NAN
Levi Strauss,6.56,NAN
Commercial Metals Company,6.56,NAN
Ingredion,6.56,NAN
Toromont,6.56,NAN
37 Interactive Entertainment,6.56,NAN
Clean Harbors,6.56,NAN
Ascendis Pharma,6.55,NAN
Great Eastern,6.55,NAN
On Holding,6.54,NAN
Torrent Pharmaceuticals,6.54,NAN
TIS,6.53,NAN
Trend Micro,6.52,NAN
Silergy,6.52,NAN
OZ Minerals,6.50,NAN
Helvetia Holding,6.50,NAN
Wyndham Hotels & Resorts,6.50,NAN
Petro Rio,6.50,NAN
Osaka Gas,6.49,NAN
RBC Bearings,6.49,NAN
Fastighets AB Balder,6.48,NAN
AirTAC International,6.47,NAN
TOTO,6.47,NAN
Wynn Macau,6.47,NAN
Bankinter,6.46,NAN
Magnolia Oil & Gas,6.45,NAN
AGNC Investment,6.45,NAN
Allegro MicroSystems,6.45,NAN
Starwood Property Trust,6.43,NAN
Woodward,6.43,NAN
STAG Industrial,6.40,NAN
Saia,6.40,NAN
Dillard's,6.39,NAN
Kobe Bussan,6.39,NAN
Choice Hotels International,6.39,NAN
Daifuku,6.39,NAN
Adaro Energy,6.38,NAN
Turquoise Hill Resources,6.38,NAN
Reynolds Consumer,6.37,NAN
Alaska Airlines,6.37,NAN
ChampionX,6.37,NAN
Newell Brands,6.37,NAN
Stockland,6.37,NAN
Yanbu National Petrochemical,6.36,NAN
Covivio,6.36,NAN
BELIMO Holding,6.36,NAN
Curtiss-Wright,6.35,NAN
MinebeaMitsumi,6.35,NAN
TPG Telecom,6.34,NAN
Lithia Motors,6.34,NAN
Affiliated Managers Group,6.34,NAN
Land Securities Group,6.34,NAN
EnLink Midstream,6.33,NAN
RLI Corp.,6.33,NAN
DraftKings,6.33,NAN
Shriram Transport Finance,6.32,NAN
GXO Logistics,6.31,NAN
Hualan Biological Engineering,6.30,NAN
Indian Railway Catering & Tourism,6.30,NAN
Samvardhana Motherson,6.30,NAN
Spark New Zealand,6.29,NAN
Doximity,6.29,NAN
Corporate Office Properties Trust,6.29,NAN
Kingfisher,6.29,NAN
Cosan,6.29,NAN
iA Financial,6.28,NAN
MDU Resources,6.28,NAN
Nedbank,6.27,NAN
UWM Holdings,6.27,NAN
Sampoerna,6.27,NAN
Bombardier Recreational Products,6.26,NAN
Lufax,6.26,NAN
Qualtrics,6.25,NAN
Nissan Chemical,6.25,NAN
Unimicron,6.24,NAN
Convatec Group,6.24,NAN
Taishin Financial Holdings,6.24,NAN
GameStop,6.24,NAN
Macy's,6.23,NAN
Samsara,6.23,NAN
Tube Investments of India,6.22,NAN
Toll Brothers,6.21,NAN
Hikari Tsushin,6.21,NAN
Bank Pekao (Bank Polska Kasa Opieki),6.21,NAN
BOSCH India,6.20,NAN
South State Corp,6.20,NAN
Elanco,6.20,NAN
Oshkosh Corporation,6.19,NAN
Endeavor Group,6.19,NAN
Mapfre,6.19,NAN
Mirvac Group,6.18,NAN
Banco BPM,6.17,NAN
FirstService,6.17,NAN
Polaris,6.17,NAN
Chang Hwa Commercial Bank,6.15,NAN
Yamaha,6.15,NAN
SSAB,6.14,NAN
Nutanix,6.14,NAN
Canadian Apartment Properties REIT,6.14,NAN
PDC Energy,6.13,NAN
Sekisui Chemical,6.13,NAN
Valvoline,6.13,NAN
National Instruments,6.13,NAN
Nippon Prologis REIT,6.13,NAN
Littelfuse,6.11,NAN
Türkiye Is Bankasi,6.11,NAN
Toho Co.,6.11,NAN
Murphy USA,6.10,NAN
Pilgrim's Pride,6.10,NAN
First American,6.10,NAN
Lumen,6.10,NAN
Lodha Group,6.10,NAN
Landstar System,6.10,NAN
West Fraser Timber,6.09,NAN
Boyd Gaming,6.09,NAN
Komerční banka,6.09,NAN
Kinross Gold,6.09,NAN
Atacadão,6.09,NAN
Ashland,6.09,NAN
HealthSouth,6.08,NAN
LEG Immobilien,6.08,NAN
Range Resources,6.08,NAN
Universal Display Corporation,6.07,NAN
CTP N.V.,6.06,NAN
Kintetsu GHD,6.06,NAN
Melco Resorts & Entertainment,6.06,NAN
ENGIE Brasil,6.05,NAN
Adecco Group,6.05,NAN
Coupa,6.04,NAN
Crane Co.,6.04,NAN
Descartes Systems,6.03,NAN
Indus Towers,6.03,NAN
PI Industries,6.03,NAN
Beijer Ref,6.02,NAN
Axalta,6.01,NAN
Raiffeisen Bank International,6.00,NAN
Asset World Corp,6.00,NAN
United Tractors,6.00,NAN
BOC Aviation,5.99,NAN
Otsuka,5.98,NAN
Info Edge,5.97,NAN
Huntsman Corporation,5.97,NAN
BlueScope Steel,5.97,NAN
Hulic,5.97,NAN
Sonoco,5.96,NAN
HYBE,5.96,NAN
Banco Sabadell,5.96,NAN
TopBuild,5.95,NAN
SiteOne Landscape Supply,5.95,NAN
Seek Limited,5.95,NAN
Getinge,5.94,NAN
Hapvida,5.92,NAN
Sunrun,5.92,NAN
Endeavour Mining,5.92,NAN
DS Smith,5.91,NAN
Flowers Foods,5.90,NAN
Dexus,5.90,NAN
Sumitomo Chemical,5.89,NAN
Japan Real Estate Investment,5.89,NAN
Andritz,5.89,NAN
IDP Education,5.89,NAN
MOL Group,5.89,NAN
Axfood,5.89,NAN
Spirit Realty Capital,5.89,NAN
Emperador Brandy,5.89,NAN
H&R Block,5.88,NAN
Nanya Technology,5.88,NAN
Yamana Gold,5.87,NAN
GPT Group,5.87,NAN
Investec,5.87,NAN
HK Electric Investments,5.86,NAN
Mapletree Logistics Trust,5.85,NAN
Charoen Pokphand Foods,5.85,NAN
Equatorial Energia,5.84,NAN
M&G plc,5.84,NAN
Confluent,5.84,NAN
Air Canada,5.84,NAN
Rockwool,5.83,NAN
Telus International,5.83,NAN
Dutch Bros,5.82,NAN
Light & Wonder,5.81,NAN
Apellis Pharmaceuticals,5.81,NAN
Konami Holdings,5.81,NAN
Envista,5.80,NAN
Grupo Simec,5.80,NAN
Bausch + Lomb,5.80,NAN
Marriott Vacations Worldwide,5.80,NAN
Silgan Holdings,5.80,NAN
SAIC,5.78,NAN
Soitec,5.78,NAN
TVS Motor,5.78,NAN
Columbia Sportswear,5.77,NAN
Yancoal,5.77,NAN
Abbott India,5.76,NAN
iQIYI,5.76,NAN
Synovus,5.75,NAN
EXL Service,5.75,NAN
Selective Insurance,5.75,NAN
TechnipFMC,5.75,NAN
Brunswick Corporation,5.74,NAN
Telecom Italia,5.74,NAN
Pinnacle Financial Partners,5.73,NAN
Far Eastern New Century,5.73,NAN
PSP Swiss Property,5.73,NAN
Stantec,5.73,NAN
Coherent,5.72,NAN
Valley Bank,5.70,NAN
The Weir Group,5.69,NAN
Dun & Bradstreet,5.69,NAN
BE Semiconductor,5.69,NAN
Seven Group Holdings (SGH),5.68,NAN
Timken Company,5.68,NAN
Pegatron,5.68,NAN
Yageo,5.68,NAN
CG Power and Industrial Solutions,5.67,NAN
Element Fleet Management,5.66,NAN
Worley,5.66,NAN
Ionis Pharmaceuticals,5.66,NAN
Chart Industries,5.65,NAN
Cemig,5.65,NAN
National Fuel Gas,5.65,NAN
Nomura Real Estate Master Fund,5.65,NAN
Vertiv Holdings,5.64,NAN
TMX Group,5.64,NAN
Wärtsilä,5.64,NAN
New York Times,5.64,NAN
Hertz,5.64,NAN
Prometheus Biosciences,5.63,NAN
Koei Tecmo,5.63,NAN
Tecan,5.62,NAN
Guidewire Software,5.61,NAN
Embracer Group,5.61,NAN
PLDT,5.61,NAN
Voestalpine,5.61,NAN
Rightmove,5.61,NAN
TAL Education Group,5.60,NAN
Barratt Developments,5.60,NAN
Groupe SEB,5.60,NAN
Kosé,5.60,NAN
Ebos Group,5.59,NAN
Valmet,5.59,NAN
Tomra,5.59,NAN
Tenet Healthcare,5.59,NAN
Persimmon,5.59,NAN
FTI Consulting,5.59,NAN
Permian Resources,5.58,NAN
Chord Energy,5.58,NAN
QuidelOrtho,5.58,NAN
Gildan,5.58,NAN
Jabal Omar Development,5.57,NAN
GarantiBank,5.57,NAN
Acuity Brands,5.56,NAN
Trex,5.56,NAN
Primerica,5.56,NAN
Chongqing Rural Commercial Bank,5.56,NAN
Smartsheet,5.56,NAN
TIM S.A.,5.56,NAN
Carsales,5.55,NAN
Yamato Holdings,5.55,NAN
Procter & Gamble India,5.55,NAN
PBF Energy,5.54,NAN
Zomato,5.54,NAN
Square Enix,5.54,NAN
Medibank,5.54,NAN
KnowBe4,5.54,NAN
Just Eat Takeaway,5.53,NAN
Falabella,5.52,NAN
Post Holdings,5.52,NAN
Western Union,5.51,NAN
FAW Car,5.51,NAN
Kajima,5.51,NAN
Glacier Bancorp,5.51,NAN
Clariant,5.50,NAN
Page Industries,5.50,NAN
United Bankshares,5.50,NAN
HashiCorp,5.49,NAN
Viper Energy Partners,5.48,NAN
Quebecor,5.48,NAN
ALD Automotive,5.47,NAN
Zydus Lifesciences,5.47,NAN
Lancaster Colony Corporation,5.46,NAN
The Ensign Group,5.46,NAN
Clearwater Analytics,5.46,NAN
Phillips-Van Heusen,5.46,NAN
ACC,5.46,NAN
Itochu Techno-Solutions,5.45,NAN
Hagerty,5.45,NAN
Saudi Kayan Petrochemical Company,5.45,NAN
Antero Midstream,5.44,NAN
Old National Bank,5.44,NAN
Univar Solutions,5.44,NAN
Realtek,5.43,NAN
Idacorp,5.43,NAN
Apartment Income REIT,5.42,NAN
Quiñenco,5.42,NAN
Lynas,5.42,NAN
JSW Energy,5.41,NAN
Georg Fischer,5.41,NAN
City Developments,5.41,NAN
Hargreaves Lansdown,5.40,NAN
Airtel Africa,5.39,NAN
Valaris,5.39,NAN
CCC Intelligent Solutions,5.39,NAN
Taiwan High Speed Rail,5.38,NAN
Novanta,5.37,NAN
Keyera,5.35,NAN
Madrigal Pharmaceuticals,5.35,NAN
“K” Line,5.35,NAN
Universal Forest Products,5.35,NAN
Somfy,5.35,NAN
National Storage,5.34,NAN
Zurich Airport,5.34,NAN
Indian Railway Finance,5.34,NAN
Indian Hotels Company,5.33,NAN
Helmerich & Payne,5.33,NAN
Lincoln National Corporation,5.33,NAN
FS KKR Capital,5.33,NAN
IAA-Insurance Auto Auctions,5.32,NAN
Wintrust Financial,5.32,NAN
Lundin Mining,5.32,NAN
Ibiden,5.31,NAN
Beazley,5.31,NAN
Container Corporation of India,5.31,NAN
Eurazeo,5.31,NAN
Eagle Materials,5.31,NAN
Credit Acceptance,5.31,NAN
Ashok Leyland,5.30,NAN
Hexcel,5.30,NAN
Exelixis,5.29,NAN
Mitsubishi Motors,5.29,NAN
Balkrishna Industries,5.29,NAN
Mercury NZ,5.28,NAN
MSA Safety,5.28,NAN
DT Midstream,5.28,NAN
Gruma (Maseca),5.28,NAN
Brookfield Renewable,5.27,NAN
Discovery Limited,5.27,NAN
Noble Corporation,5.27,NAN
United Breweries,5.27,NAN
Watts Water Technologies,5.26,NAN
Option Care Health,5.26,NAN
Assaí Atacadista,5.26,NAN
Hyundai Glovis,5.25,NAN
Core & Main,5.25,NAN
Muthoot Finance,5.24,NAN
BWX Technologies,5.24,NAN
MP Materials,5.24,NAN
Trent Limited,5.23,NAN
Rayonier,5.23,NAN
Lyft,5.22,NAN
Valeo,5.22,NAN
McDonald's Japan,5.22,NAN
LOTTE Chemical,5.22,NAN
Schaeffler India,5.22,NAN
Obayashi,5.21,NAN
Evoqua Water Technologies,5.20,NAN
Euronet Worldwide,5.20,NAN
Patanjali Foods,5.20,NAN
Dongfeng Motor,5.19,NAN
Bechtle,5.19,NAN
IPG Photonics,5.18,NAN
Dai Nippon Printing,5.18,NAN
R1 RCM,5.17,NAN
Fluor Corporation,5.16,NAN
Leonardo,5.16,NAN
Shift4 Payments,5.15,NAN
Stevanato,5.15,NAN
GLP J-REIT,5.15,NAN
Civitas Resources,5.14,NAN
Sotera Health,5.14,NAN
DKSH Holding,5.14,NAN
Exponent,5.13,NAN
GOL Airlines,5.12,NAN
Cerevel Therapeutics,5.12,NAN
Hilton Grand Vacations,5.12,NAN
AU Small Finance Bank,5.11,NAN
İsdemir,5.11,NAN
Five9,5.11,NAN
RioCan REIT,5.10,NAN
Penn National Gaming,5.08,NAN
ZhongAn Insurance,5.08,NAN
Aalberts,5.07,NAN
Owl Rock Capital,5.07,NAN
monday.com,5.06,NAN
Chemours,5.06,NAN
HealthEquity,5.06,NAN
Barito Pacific,5.06,NAN
Ormat Technologies,5.05,NAN
LHC Group,5.05,NAN
KION Group,5.04,NAN
Fabrinet,5.04,NAN
EVA Air,5.04,NAN
Hektaş,5.03,NAN
Koito Manufacturing,5.03,NAN
Atkore,5.02,NAN
Pirelli,5.02,NAN
Banco de Crédito e Inversiones,5.02,NAN
KOBAYASHI Pharmaceutical,5.01,NAN
Alight,5.01,NAN
Colgate-Palmolive India,5.01,NAN
First Financial Bankshares,5.00,NAN
Silicon Labs,4.99,NAN
AltaGas,4.99,NAN
Asia Cement,4.98,NAN
PowerSchool,4.98,NAN
Banco Popular,4.98,NAN
Jollibee,4.97,NAN
Nan Ya PCB,4.97,NAN
Perrigo,4.96,NAN
Cummins India,4.96,NAN
HomeServe,4.95,NAN
10x Genomics,4.94,NAN
Bank of India,4.94,NAN
Johnson Matthey,4.94,NAN
Bharat Forge,4.93,NAN
Sharp Corporation,4.93,NAN
CSN Mineração,4.93,NAN
Fuchs Petrolub,4.92,NAN
New Jersey Resources,4.92,NAN
Polycab India,4.92,NAN
International Game Technology,4.92,NAN
Evercore,4.92,NAN
Kingsoft,4.92,NAN
British Land,4.91,NAN
Nykaa,4.91,NAN
Reply,4.91,NAN
Wendy’s Company,4.91,NAN
Thor Industries,4.90,NAN
Astral Poly Technik,4.89,NAN
Petro Rabigh,4.89,NAN
Bank OZK,4.89,NAN
Elastic NV,4.89,NAN
Weibo,4.89,NAN
Unite Group (Unite Students),4.89,NAN
Power Finance Corp,4.89,NAN
Vale Indonesia,4.88,NAN
Japan Airport Terminal,4.88,NAN
Wix.com,4.88,NAN
CyberArk,4.88,NAN
Nippon Express,4.87,NAN
X5 Retail Group,4.87,NAN
GÜBRETAŞ,4.87,NAN
Under Armour,4.87,NAN
Stericycle,4.87,NAN
Offcn Education,4.86,NAN
Portland General Electric,4.86,NAN
Applied Industrial Technologies,4.86,NAN
NHPC Limited,4.85,NAN
Whitecap Resources,4.85,NAN
ALTEN,4.85,NAN
Hanover Insurance Group,4.85,NAN
APi Group,4.84,NAN
JCDecaux,4.84,NAN
SCSK Corporation,4.84,NAN
Vanguard International Semiconductor,4.83,NAN
F.N.B. Corporation,4.83,NAN
Air Lease Corporation,4.82,NAN
Jarir,4.82,NAN
dLocal,4.81,NAN
AXIS Capital,4.81,NAN
Tower Semiconductor,4.81,NAN
Vornado Realty Trust,4.80,NAN
Integra LifeSciences,4.79,NAN
Tata Elxsi,4.79,NAN
SPS Commerce,4.78,NAN
Kilroy Realty,4.78,NAN
Fraport,4.78,NAN
Argo Investments,4.77,NAN
Home BancShares,4.77,NAN
HelloFresh,4.77,NAN
Bandhan Bank,4.77,NAN
Terreno Realty,4.77,NAN
Orica,4.76,NAN
Tobu Railway,4.76,NAN
Italgas,4.75,NAN
Hochtief,4.75,NAN
Bezeq,4.75,NAN
Saudi Investment Bank,4.74,NAN
Zai Lab,4.74,NAN
BAWAG Group,4.74,NAN
Koza Gold,4.74,NAN
Hitachi Construction Machinery,4.74,NAN
Merlin Properties,4.73,NAN
Black Hills,4.73,NAN
Powszechny Zakład Ubezpieczeń,4.73,NAN
Driven Brands,4.73,NAN
Ghitha,4.72,NAN
Mphasis,4.72,NAN
Element Solutions,4.72,NAN
Tikehau Capital,4.72,NAN
GDS Holdings,4.72,NAN
Thyssenkrupp,4.72,NAN
Ryman Hospitality Properties,4.72,NAN
Emmi AG,4.71,NAN
Gap Inc.,4.71,NAN
Cadence Bancorp,4.71,NAN
Toppan,4.70,NAN
Workiva,4.70,NAN
OneMain Financial,4.70,NAN
Akbank,4.70,NAN
Temenos,4.70,NAN
Power Integrations,4.69,NAN
Enagás,4.69,NAN
Leggett & Platt,4.68,NAN
Metropolitan Bank (Metrobank),4.68,NAN
IMI plc,4.68,NAN
Cirrus Logic,4.67,NAN
Schaeffler,4.66,NAN
Hiscox,4.66,NAN
Inchcape,4.66,NAN
Remgro Limited,4.65,NAN
Madras Rubber Factory,4.65,NAN
Informatica,4.65,NAN
Castellum,4.64,NAN
IDFC FIRST Bank,4.64,NAN
Hawaiian Electric Industries,4.64,NAN
Mapletree Industrial Trust,4.64,NAN
Welcia Holdings,4.64,NAN
Parsons,4.63,NAN
Nuvei,4.63,NAN
Coca-Cola Consolidated,4.63,NAN
Companhia Siderúrgica Nacional,4.63,NAN
CyberAgent,4.63,NAN
Wayfair,4.63,NAN
IAC/InterActiveCorp,4.63,NAN
Fox Factory Holding,4.62,NAN
Kite Realty,4.61,NAN
Intermediate Capital Group (ICG),4.61,NAN
AAK,4.60,NAN
Howden Joinery,4.60,NAN
National Mineral Development Corporation,4.60,NAN
ERG,4.59,NAN
Sembcorp,4.59,NAN
Mazda,4.59,NAN
Hikma Pharmaceuticals,4.59,NAN
Ryder,4.59,NAN
Aroundtown,4.58,NAN
Allegheny Technologies,4.58,NAN
Mediclinic International,4.58,NAN
Jyske Bank,4.57,NAN
Odakyu Electric Railway,4.57,NAN
Seaboard,4.57,NAN
Asahi Intecc,4.57,NAN
Technoprobe,4.56,NAN
LATAM Airlines,4.56,NAN
The Bidvest Group,4.56,NAN
Louisiana-Pacific,4.56,NAN
Algonquin Power & Utilities,4.56,NAN
MINISO Group,4.56,NAN
Royal Boskalis Westminster,4.56,NAN
Natera,4.55,NAN
Topdanmarks,4.55,NAN
Shin Kong Financial Holding,4.55,NAN
Olam,4.55,NAN
Wendel,4.55,NAN
Commercial International Bank,4.55,NAN
Husqvarna,4.54,NAN
Intra-Cellular Therapies,4.54,NAN
Schibsted,4.54,NAN
TriNet,4.54,NAN
Lechwerke,4.54,NAN
CLEAR Secure,4.54,NAN
Kinnevik,4.54,NAN
Wiwynn,4.54,NAN
HUGO BOSS,4.53,NAN
MACOM,4.53,NAN
Tegna,4.52,NAN
Bloom Energy,4.52,NAN
Synaptics,4.52,NAN
Autohome,4.51,NAN
Aerojet Rocketdyne,4.51,NAN
Iida Group,4.51,NAN
Nexans,4.50,NAN
AMN Healthcare Services,4.50,NAN
MSC Industrial Direct,4.49,NAN
Magazine Luíza,4.49,NAN
B2Gold,4.49,NAN
Bucher Industries,4.48,NAN
Alkermes,4.48,NAN
Signify,4.47,NAN
Alkem Laboratories,4.47,NAN
Neoen,4.46,NAN
Frasers Group,4.46,NAN
Steel Authority of India,4.46,NAN
Pepkor,4.46,NAN
Endava,4.46,NAN
Maximus,4.45,NAN
Cencosud,4.45,NAN
Denbury,4.45,NAN
Sixt,4.45,NAN
Comfort Systems,4.44,NAN
Southwest Gas,4.42,NAN
Flowserve,4.42,NAN
ManpowerGroup,4.42,NAN
Phillips Edison & Company,4.42,NAN
Diploma plc,4.42,NAN
Indian Bank,4.41,NAN
Cable One,4.41,NAN
United Internet,4.40,NAN
Strabag,4.40,NAN
Scor,4.40,NAN
Bangkok Expressway and Metro (BEM),4.40,NAN
Boston Beer Company,4.39,NAN
Empresas CMPC,4.39,NAN
Aditya Birla Capital,4.39,NAN
Paytm,4.38,NAN
SPIE,4.38,NAN
A1 Telekom Austria,4.38,NAN
South Jersey Industries,4.38,NAN
Schneider,4.37,NAN
Janus Henderson,4.37,NAN
MSG Sports,4.37,NAN
Wingstop Restaurants,4.36,NAN
Hancock Whitney,4.36,NAN
ONE Gas,4.35,NAN
Teladoc Health,4.35,NAN
Box,4.35,NAN
SJM Holdings,4.35,NAN
Insperity,4.35,NAN
Aurubis,4.35,NAN
Academy Sports,4.35,NAN
SoFi,4.34,NAN
Mainfreight,4.34,NAN
Charter Hall Group,4.34,NAN
Hera Group,4.34,NAN
Air France-KLM,4.33,NAN
Haemonetics,4.33,NAN
Sabancı Holding,4.33,NAN
ASGN,4.33,NAN
MEG Energy,4.32,NAN
Alamos Gold,4.32,NAN
Herc Holdings,4.32,NAN
Sallie Mae,4.32,NAN
Hindustan Petroleum,4.31,NAN
K+S,4.31,NAN
Essent Group,4.31,NAN
XPO Logistics,4.30,NAN
Topicus,4.30,NAN
UOL Group,4.30,NAN
ALS Global,4.29,NAN
Simpson Manufacturing Company,4.29,NAN
Atlas Corp,4.29,NAN
Galicia Financial Group,4.29,NAN
Zhejiang Century Huatong,4.29,NAN
Honeywell Automation India,4.28,NAN
Yapı Kredi,4.27,NAN
Livent,4.26,NAN
Paycor,4.26,NAN
Supermicro,4.26,NAN
Colliers International,4.26,NAN
Bumble,4.26,NAN
Evolution Mining,4.25,NAN
RLX Technology,4.25,NAN
First International Bank of Israel,4.25,NAN
Bright Horizons,4.24,NAN
ICU Medical,4.24,NAN
Powerchip Semiconductor Manufacturing,4.24,NAN
Lupin Limited,4.24,NAN
